CODGEO;LIBGEO;NBMEN15;NBPERS15;NBUC15;PMIMP15;Q115;Q215;Q315;Q3_Q1;D115;D215;D315;D415;D615;D715;D815;D915;RD;S80S2015;GI15;PACT15;PTSA15;PCHO15;PBEN15;PPEN15;PAUT15
17461;Vaux-sur-Mer;2188,0;4320,0;3183,4;64;16206,0;23684,0;33822,0;17616,0;9732,0;14236,0;17725,0;20636,0;27223,0;31476,0;37036,0;47652,0;4,9;7,1;0,4;37,9;30,9;2,5;4,4;51,7;10,4
17462;Vénérand;310,0;807,5;530,6;;;20496,0;;;;;;;;;;;;;;;;;;;
17463;Vergeroux;463,0;1207,5;790,7;;;22880,0;;;;;;;;;;;;;;;;;;;
17464;Vergné;63,0;142,0;99,9;;;15362,0;;;;;;;;;;;;;;;;;;;
17465;La Vergne;261,0;582,5;410,1;;;19400,0;;;;;;;;;;;;;;;;;;;
17466;Vérines;852,0;2231,0;1449,1;60;16648,0;21230,0;28032,0;11384,0;11414,0;15782,0;17860,0;19636,0;23466,0;26230,0;30126,0;36206,0;3,2;4,0;0,3;76,5;68,2;2,9;5,5;19,8;3,7
17467;Vervant;108,0;258,5;173,6;;;19098,0;;;;;;;;;;;;;;;;;;;
17468;Vibrac;73,0;151,0;108,0;;;18462,0;;;;;;;;;;;;;;;;;;;
17469;Villars-en-Pons;229,0;568,0;379,4;;;17623,0;;;;;;;;;;;;;;;;;;;
17470;Villars-les-Bois;114,0;246,5;175,0;;;18518,0;;;;;;;;;;;;;;;;;;;
17471;La Villedieu;97,0;208,0;150,2;;;16393,0;;;;;;;;;;;;;;;;;;;
17472;Villedoux;815,0;2275,5;1432,9;56;16424,0;20892,0;26328,0;9904,0;12450,0;15512,0;17656,0;19254,0;22762,0;25140,0;28178,0;34102,0;2,7;3,3;0,2;79,8;71,9;3,6;4,3;17,3;2,9
17473;Villemorin;47,0;102,0;72,3;;;22406,0;;;;;;;;;;;;;;;;;;;
17474;Villeneuve-la-Comtesse;322,0;735,0;503,4;;;15750,0;;;;;;;;;;;;;;;;;;;
17476;Villexavier;116,0;271,5;183,9;;;16764,0;;;;;;;;;;;;;;;;;;;
17477;Villiers-Couture;54,0;112,0;80,6;;;16668,0;;;;;;;;;;;;;;;;;;;
17479;Virollet;119,0;272,0;188,1;;;18996,0;;;;;;;;;;;;;;;;;;;
17480;Virson;271,0;763,5;481,1;;;19880,0;;;;;;;;;;;;;;;;;;;
17481;Voissay;70,0;169,5;115,5;;;18378,0;;;;;;;;;;;;;;;;;;;
17482;Vouhé;247,0;669,5;428,5;;;19266,0;;;;;;;;;;;;;;;;;;;
17483;Yves;617,0;1468,0;998,2;;;20212,0;;;;;;;;;;;;;;;;;;;
17484;Port-des-Barques;898,0;1792,5;1306,1;;;19422,0;;;;;;;;;;;;;;;;;;;
17485;Le Grand-Village-Plage;498,0;982,0;721,2;;;20026,0;;;;;;;;;;;;;;;;;;;
17486;La Brée-les-Bains;401,0;717,0;549,9;;;21214,0;;;;;;;;;;;;;;;;;;;
18001;Achères;160,0;373,0;255,1;;;19176,0;;;;;;;;;;;;;;;;;;;
18002;Ainay-le-Vieil;84,0;177,5;125,5;;;16190,0;;;;;;;;;;;;;;;;;;;
18003;Les Aix-d'Angillon;910,0;1880,0;1345,9;;;19984,0;;;;;;;;;;;;;;;;;;;
18004;Allogny;461,0;1074,5;730,2;;;23456,0;;;;;;;;;;;;;;;;;;;
18005;Allouis;401,0;1078,5;693,2;;;20714,0;;;;;;;;;;;;;;;;;;;
18006;Annoix;107,0;233,5;162,6;;;23058,0;;;;;;;;;;;;;;;;;;;
18008;Arçay;195,0;514,0;332,2;;;21790,0;;;;;;;;;;;;;;;;;;;
18009;Arcomps;135,0;301,0;211,0;;;17393,0;;;;;;;;;;;;;;;;;;;
18010;Ardenais;73,0;177,0;119,0;;;17404,0;;;;;;;;;;;;;;;;;;;
18011;Argent-sur-Sauldre;1005,0;2135,0;1515,3;52;14474,0;19166,0;24710,0;10236,0;8788,0;13288,0;15315,0;17182,0;20980,0;23010,0;26692,0;31428,0;3,6;4,4;0,3;55,3;48,4;3,0;3,8;40,2;4,5
18012;Argenvières;202,0;479,5;325,0;;;20068,0;;;;;;;;;;;;;;;;;;;
18013;Arpheuilles;141,0;330,0;224,6;;;19006,0;;;;;;;;;;;;;;;;;;;
18014;Assigny;75,0;148,0;109,1;;;17316,0;;;;;;;;;;;;;;;;;;;
18015;Aubigny-sur-Nère;2576,0;5495,5;3888,4;51;13722,0;19236,0;25852,0;12130,0;7804,0;12076,0;15058,0;17210,0;21214,0;24100,0;28062,0;35000,0;4,5;5,9;0,3;59,2;50,0;2,7;6,5;36,4;4,4
18016;Aubinges;161,0;399,0;263,4;;;22452,0;;;;;;;;;;;;;;;;;;;
18017;Augy-sur-Aubois;120,0;270,0;189,8;;;15542,0;;;;;;;;;;;;;;;;;;;
18018;Avord;972,0;2310,5;1540,4;41;11970,0;17066,0;22106,0;10136,0;7476,0;10806,0;13626,0;15342,0;18834,0;21046,0;23308,0;27216,0;3,6;4,9;0,3;74,8;66,7;3,3;4,7;23,0;2,2
18019;Azy;190,0;434,5;298,4;;;20148,0;;;;;;;;;;;;;;;;;;;
18020;Bannay;394,0;897,0;616,9;;;20400,0;;;;;;;;;;;;;;;;;;;
18021;Bannegon;127,0;257,5;186,0;;;18428,0;;;;;;;;;;;;;;;;;;;
18022;Barlieu;168,0;362,0;255,8;;;18484,0;;;;;;;;;;;;;;;;;;;
18023;Baugy;605,0;1463,5;977,2;;;18998,0;;;;;;;;;;;;;;;;;;;
18025;Beffes;295,0;647,0;454,0;;;18964,0;;;;;;;;;;;;;;;;;;;
18026;Belleville-sur-Loire;441,0;1032,0;700,4;;;19462,0;;;;;;;;;;;;;;;;;;;
18027;Bengy-sur-Craon;267,0;651,5;434,2;;;19164,0;;;;;;;;;;;;;;;;;;;
18028;Berry-Bouy;483,0;1232,0;811,6;;;23502,0;;;;;;;;;;;;;;;;;;;
18029;Bessais-le-Fromental;153,0;313,0;223,4;;;15914,0;;;;;;;;;;;;;;;;;;;
18030;Blancafort;490,0;1077,5;755,9;;;19362,0;;;;;;;;;;;;;;;;;;;
18031;Blet;259,0;557,0;389,8;;;16186,0;;;;;;;;;;;;;;;;;;;
18032;Boulleret;636,0;1380,0;975,1;;;20814,0;;;;;;;;;;;;;;;;;;;
18033;Bourges;31130,0;62775,5;45078,9;54;11274,0;19654,0;28186,0;16912,0;3744,0;9154,0;13326,0;16720,0;22658,0;26114,0;30646,0;38300,0;10,2;11,9;0,4;63,0;55,7;2,8;4,5;32,7;4,3
18034;Bouzais;138,0;329,0;223,7;;;21616,0;;;;;;;;;;;;;;;;;;;
18035;Brécy;356,0;990,5;625,8;;;20244,0;;;;;;;;;;;;;;;;;;;
18036;Brinay;217,0;543,0;362,1;;;22456,0;;;;;;;;;;;;;;;;;;;
18037;Brinon-sur-Sauldre;469,0;936,5;678,9;;;18924,0;;;;;;;;;;;;;;;;;;;
18038;Bruère-Allichamps;250,0;536,5;377,2;;;18836,0;;;;;;;;;;;;;;;;;;;
18039;Bué;147,0;318,5;225,3;;;28800,0;;;;;;;;;;;;;;;;;;;
18040;Bussy;148,0;355,5;236,5;;;21806,0;;;;;;;;;;;;;;;;;;;
18041;La Celette;72,0;169,0;114,5;;;15940,0;;;;;;;;;;;;;;;;;;;
18042;La Celle;149,0;336,0;233,3;;;19446,0;;;;;;;;;;;;;;;;;;;
18043;La Celle-Condé;103,0;194,0;144,1;;;18494,0;;;;;;;;;;;;;;;;;;;
18044;Cerbois;165,0;448,5;287,2;;;17552,0;;;;;;;;;;;;;;;;;;;
18045;Chalivoy-Milon;173,0;411,0;279,0;;;17412,0;;;;;;;;;;;;;;;;;;;
18046;Chambon;73,0;158,0;110,9;;;18078,0;;;;;;;;;;;;;;;;;;;
18047;La Chapelle-d'Angillon;309,0;628,0;448,5;;;18400,0;;;;;;;;;;;;;;;;;;;
18048;La Chapelle-Hugon;172,0;383,5;268,0;;;19898,0;;;;;;;;;;;;;;;;;;;
18049;La Chapelle-Montlinard;239,0;512,0;361,4;;;20391,0;;;;;;;;;;;;;;;;;;;
18050;La Chapelle-Saint-Ursin;1460,0;3548,0;2388,1;69;17480,0;22442,0;29256,0;11776,0;12118,0;15900,0;18622,0;20720,0;24968,0;27644,0;30976,0;36592,0;3,0;3,7;0,3;64,7;60,8;1,9;2,0;31,8;3,5
18051;La Chapelotte;79,0;165,0;118,2;;;16784,0;;;;;;;;;;;;;;;;;;;
18052;Charenton-du-Cher;488,0;1073,5;748,1;;;17318,0;;;;;;;;;;;;;;;;;;;
18053;Charentonnay;140,0;292,5;207,8;;;19238,0;;;;;;;;;;;;;;;;;;;
18054;Charly;107,0;241,0;166,6;;;18624,0;;;;;;;;;;;;;;;;;;;
18055;Chârost;464,0;968,5;688,1;;;18948,0;;;;;;;;;;;;;;;;;;;
18056;Chassy;114,0;250,0;175,2;;;19016,0;;;;;;;;;;;;;;;;;;;
18057;Châteaumeillant;851,0;1641,0;1214,7;;;18084,0;;;;;;;;;;;;;;;;;;;
18058;Châteauneuf-sur-Cher;682,0;1426,5;1009,0;;;18894,0;;;;;;;;;;;;;;;;;;;
18059;Le Châtelet;465,0;938,5;678,5;;;16588,0;;;;;;;;;;;;;;;;;;;
18062;Le Chautay;127,0;285,0;196,6;;;17710,0;;;;;;;;;;;;;;;;;;;
18063;Chavannes;79,0;186,5;125,1;;;19732,0;;;;;;;;;;;;;;;;;;;
18064;Chéry;99,0;209,0;147,4;;;19692,0;;;;;;;;;;;;;;;;;;;
18065;Chezal-Benoît;333,0;655,0;481,0;;;20484,0;;;;;;;;;;;;;;;;;;;
18066;Civray;405,0;971,5;656,6;;;20830,0;;;;;;;;;;;;;;;;;;;
18067;Clémont;307,0;635,0;452,4;;;18406,0;;;;;;;;;;;;;;;;;;;
18069;Colombiers;168,0;405,5;279,4;;;21914,0;;;;;;;;;;;;;;;;;;;
18070;Concressault;101,0;204,5;146,7;;;19350,0;;;;;;;;;;;;;;;;;;;
18072;Cornusse;123,0;270,5;188,0;;;17114,0;;;;;;;;;;;;;;;;;;;
18073;Corquoy;97,0;199,5;144,0;;;20892,0;;;;;;;;;;;;;;;;;;;
18074;Couargues;93,0;194,0;138,9;;;20588,0;;;;;;;;;;;;;;;;;;;
18075;Cours-les-Barres;442,0;1069,0;720,4;;;21408,0;;;;;;;;;;;;;;;;;;;
18076;Coust;187,0;424,0;295,3;;;16480,0;;;;;;;;;;;;;;;;;;;
18077;Couy;168,0;378,0;259,2;;;18870,0;;;;;;;;;;;;;;;;;;;
18079;Crézancy-en-Sancerre;223,0;481,5;339,2;;;22740,0;;;;;;;;;;;;;;;;;;;
18080;Croisy;65,0;157,0;104,2;;;16602,0;;;;;;;;;;;;;;;;;;;
18081;Crosses;145,0;362,5;238,5;;;20448,0;;;;;;;;;;;;;;;;;;;
18082;Cuffy;447,0;1064,0;720,3;;;20678,0;;;;;;;;;;;;;;;;;;;
18083;Culan;345,0;668,0;489,1;;;16278,0;;;;;;;;;;;;;;;;;;;
18084;Dampierre-en-Crot;106,0;216,5;157,0;;;18820,0;;;;;;;;;;;;;;;;;;;
18085;Dampierre-en-Graçay;97,0;246,0;161,3;;;17248,0;;;;;;;;;;;;;;;;;;;
18086;Drevant;252,0;533,0;383,3;;;20894,0;;;;;;;;;;;;;;;;;;;
18087;Dun-sur-Auron;1637,0;3566,5;2491,0;49;13722,0;19498,0;25650,0;11928,0;8544,0;12464,0;14964,0;17150,0;21618,0;24198,0;27170,0;32898,0;3,9;5,4;0,3;58,0;52,0;2,0;4,0;36,4;5,6
18088;Ennordres;100,0;205,5;148,7;;;19934,0;;;;;;;;;;;;;;;;;;;
18089;Épineuil-le-Fleuriel;204,0;429,5;306,7;;;16778,0;;;;;;;;;;;;;;;;;;;
18090;Étréchy;196,0;445,0;303,1;;;19014,0;;;;;;;;;;;;;;;;;;;
18091;Farges-Allichamps;97,0;234,0;156,7;;;18590,0;;;;;;;;;;;;;;;;;;;
18092;Farges-en-Septaine;358,0;946,0;613,0;;;20272,0;;;;;;;;;;;;;;;;;;;
18093;Faverdines;65,0;140,5;98,4;;;16538,0;;;;;;;;;;;;;;;;;;;
18094;Feux;157,0;327,5;234,0;;;18198,0;;;;;;;;;;;;;;;;;;;
18095;Flavigny;82,0;200,0;133,4;;;16220,0;;;;;;;;;;;;;;;;;;;
18096;Foëcy;909,0;2107,0;1440,2;50;14756,0;18955,0;24314,0;9558,0;9032,0;13144,0;15786,0;17560,0;20736,0;23106,0;25866,0;30226,0;3,3;4,3;0,3;65,7;59,2;3,5;3,0;30,9;3,4
18097;Fussy;849,0;1970,0;1353,0;;;23022,0;;;;;;;;;;;;;;;;;;;
18098;Gardefort;65,0;152,0;102,7;;;21804,0;;;;;;;;;;;;;;;;;;;
18099;Garigny;100,0;212,0;149,6;;;16202,0;;;;;;;;;;;;;;;;;;;
18100;Genouilly;315,0;702,0;488,9;;;18990,0;;;;;;;;;;;;;;;;;;;
18101;Germigny-l'Exempt;158,0;337,0;236,3;;;18706,0;;;;;;;;;;;;;;;;;;;
18102;Givardon;140,0;304,5;215,4;;;18358,0;;;;;;;;;;;;;;;;;;;
18103;Graçay;657,0;1268,5;931,7;;;18108,0;;;;;;;;;;;;;;;;;;;
18104;Groises;64,0;135,0;95,3;;;16936,0;;;;;;;;;;;;;;;;;;;
18105;Gron;199,0;493,0;325,7;;;19510,0;;;;;;;;;;;;;;;;;;;
18106;Grossouvre;119,0;269,0;186,6;;;15750,0;;;;;;;;;;;;;;;;;;;
18107;La Groutte;50,0;129,0;85,3;;;18174,0;;;;;;;;;;;;;;;;;;;
18108;La Guerche-sur-l'Aubois;1526,0;3314,0;2320,2;45;13324,0;18655,0;24360,0;11036,0;6860,0;11670,0;14776,0;16838,0;20664,0;22638,0;25914,0;31094,0;4,5;5,3;0,3;56,9;49,0;3,5;4,4;39,9;3,2
18109;Henrichemont;838,0;1739,0;1238,3;;;17680,0;;;;;;;;;;;;;;;;;;;
18110;Herry;478,0;1008,5;716,5;;;18070,0;;;;;;;;;;;;;;;;;;;
18111;Humbligny;82,0;172,0;122,6;;;19042,0;;;;;;;;;;;;;;;;;;;
18112;Ids-Saint-Roch;141,0;285,0;207,2;;;18026,0;;;;;;;;;;;;;;;;;;;
18113;Ignol;77,0;179,0;122,6;;;18128,0;;;;;;;;;;;;;;;;;;;
18114;Ineuil;88,0;214,5;144,3;;;16726,0;;;;;;;;;;;;;;;;;;;
18115;Ivoy-le-Pré;352,0;794,5;547,0;;;19242,0;;;;;;;;;;;;;;;;;;;
18116;Jalognes;131,0;263,0;190,6;;;20872,0;;;;;;;;;;;;;;;;;;;
18117;Jars;221,0;447,0;324,7;;;18142,0;;;;;;;;;;;;;;;;;;;
18118;Jouet-sur-l'Aubois;672,0;1398,5;996,8;;;19130,0;;;;;;;;;;;;;;;;;;;
18119;Jussy-Champagne;92,0;199,5;139,6;;;19732,0;;;;;;;;;;;;;;;;;;;
18120;Jussy-le-Chaudrier;279,0;611,0;426,4;;;19016,0;;;;;;;;;;;;;;;;;;;
18122;Lapan;84,0;200,0;133,6;;;19902,0;;;;;;;;;;;;;;;;;;;
18124;Lazenay;147,0;356,5;239,4;;;20560,0;;;;;;;;;;;;;;;;;;;
18125;Léré;556,0;1154,5;825,2;;;20470,0;;;;;;;;;;;;;;;;;;;
18126;Levet;601,0;1426,5;962,9;;;21096,0;;;;;;;;;;;;;;;;;;;
18127;Lignières;672,0;1297,5;962,6;;;18482,0;;;;;;;;;;;;;;;;;;;
18128;Limeux;73,0;169,0;115,4;;;20126,0;;;;;;;;;;;;;;;;;;;
18129;Lissay-Lochy;83,0;236,0;148,5;;;23130,0;;;;;;;;;;;;;;;;;;;
18130;Loye-sur-Arnon;137,0;300,0;208,3;;;17420,0;;;;;;;;;;;;;;;;;;;
18132;Lugny-Champagne;71,0;147,0;104,4;;;18304,0;;;;;;;;;;;;;;;;;;;
18133;Lunery;634,0;1510,5;1019,8;;;18038,0;;;;;;;;;;;;;;;;;;;
18134;Lury-sur-Arnon;301,0;663,0;462,4;;;18810,0;;;;;;;;;;;;;;;;;;;
18135;Maisonnais;118,0;225,0;166,3;;;16402,0;;;;;;;;;;;;;;;;;;;
18136;Marçais;132,0;292,5;206,1;;;17430,0;;;;;;;;;;;;;;;;;;;
18137;Mareuil-sur-Arnon;281,0;551,0;404,0;;;19502,0;;;;;;;;;;;;;;;;;;;
18138;Marmagne;866,0;2049,5;1397,9;70;17922,0;23402,0;30496,0;12574,0;12936,0;16750,0;19158,0;21118,0;25794,0;28626,0;32848,0;38704,0;3,0;3,8;0,3;66,0;58,9;2,0;5,0;29,4;4,6
18139;Marseilles-lès-Aubigny;323,0;663,0;473,7;;;18026,0;;;;;;;;;;;;;;;;;;;
18140;Massay;615,0;1386,0;960,0;;;19094,0;;;;;;;;;;;;;;;;;;;
18141;Mehun-sur-Yèvre;3098,0;6663,5;4700,9;51;14644,0;19638,0;26126,0;11482,0;9400,0;13292,0;15718,0;17692,0;21816,0;24484,0;27912,0;34170,0;3,6;4,8;0,3;62,2;55,9;2,6;3,8;34,0;3,8
18142;Meillant;304,0;676,0;472,0;;;19390,0;;;;;;;;;;;;;;;;;;;
18143;Menetou-Couture;161,0;387,0;257,8;;;17435,0;;;;;;;;;;;;;;;;;;;
18144;Menetou-Râtel;220,0;469,0;334,1;;;21262,0;;;;;;;;;;;;;;;;;;;
18145;Menetou-Salon;690,0;1585,0;1084,7;;;20722,0;;;;;;;;;;;;;;;;;;;
18146;Ménétréol-sous-Sancerre;173,0;325,5;242,0;;;19514,0;;;;;;;;;;;;;;;;;;;
18147;Ménétréol-sur-Sauldre;96,0;212,5;148,0;;;20842,0;;;;;;;;;;;;;;;;;;;
18148;Méreau;1048,0;2682,5;1769,7;61;16612,0;21710,0;27762,0;11150,0;11618,0;15434,0;17572,0;19802,0;23602,0;26194,0;29442,0;35262,0;3,0;3,7;0,3;65,5;59,4;2,3;3,7;30,5;4,0
18149;Méry-ès-Bois;274,0;578,5;409,0;;;19310,0;;;;;;;;;;;;;;;;;;;
18150;Méry-sur-Cher;287,0;687,5;464,8;;;20282,0;;;;;;;;;;;;;;;;;;;
18151;Montigny;165,0;360,0;252,7;;;19979,0;;;;;;;;;;;;;;;;;;;
18152;Montlouis;51,0;111,5;78,8;;;18820,0;;;;;;;;;;;;;;;;;;;
18153;Morlac;134,0;303,0;209,5;;;18050,0;;;;;;;;;;;;;;;;;;;
18154;Mornay-Berry;79,0;171,0;120,4;;;20926,0;;;;;;;;;;;;;;;;;;;
18155;Mornay-sur-Allier;219,0;440,0;319,9;;;18134,0;;;;;;;;;;;;;;;;;;;
18156;Morogues;213,0;440,5;314,5;;;19162,0;;;;;;;;;;;;;;;;;;;
18157;Morthomiers;300,0;776,0;509,1;;;22594,0;;;;;;;;;;;;;;;;;;;
18158;Moulins-sur-Yèvre;327,0;869,0;559,8;;;21490,0;;;;;;;;;;;;;;;;;;;
18159;Nançay;395,0;840,0;594,0;;;20684,0;;;;;;;;;;;;;;;;;;;
18160;Nérondes;637,0;1385,0;968,6;;;17300,0;;;;;;;;;;;;;;;;;;;
18161;Neuilly-en-Dun;103,0;209,0;152,2;;;15108,0;;;;;;;;;;;;;;;;;;;
18162;Neuilly-en-Sancerre;108,0;235,5;166,1;;;16880,0;;;;;;;;;;;;;;;;;;;
18163;Neuvy-Deux-Clochers;138,0;297,0;209,0;;;17766,0;;;;;;;;;;;;;;;;;;;
18164;Neuvy-le-Barrois;58,0;135,0;92,5;;;18420,0;;;;;;;;;;;;;;;;;;;
18165;Neuvy-sur-Barangeon;552,0;1196,0;846,7;;;20150,0;;;;;;;;;;;;;;;;;;;
18166;Nohant-en-Goût;180,0;508,0;324,6;;;21667,0;;;;;;;;;;;;;;;;;;;
18167;Nohant-en-Graçay;129,0;299,0;204,5;;;20248,0;;;;;;;;;;;;;;;;;;;
18168;Le Noyer;119,0;220,0;166,3;;;17272,0;;;;;;;;;;;;;;;;;;;
18169;Nozières;87,0;217,0;143,5;;;20646,0;;;;;;;;;;;;;;;;;;;
18170;Oizon;324,0;706,5;496,9;;;19898,0;;;;;;;;;;;;;;;;;;;
18171;Orcenais;104,0;253,5;169,8;;;15868,0;;;;;;;;;;;;;;;;;;;
18172;Orval;878,0;1811,0;1296,2;;;18551,0;;;;;;;;;;;;;;;;;;;
18173;Osmery;99,0;248,5;163,3;;;18340,0;;;;;;;;;;;;;;;;;;;
18174;Osmoy;70,0;177,0;117,8;;;28196,0;;;;;;;;;;;;;;;;;;;
18175;Ourouer-les-Bourdelins;273,0;577,5;411,2;;;17608,0;;;;;;;;;;;;;;;;;;;
18176;Parassy;184,0;404,0;281,3;;;19908,0;;;;;;;;;;;;;;;;;;;
18178;La Perche;100,0;201,0;147,5;;;18216,0;;;;;;;;;;;;;;;;;;;
18179;Pigny;366,0;970,5;628,1;;;22840,0;;;;;;;;;;;;;;;;;;;
18180;Plaimpied-Givaudins;772,0;2032,5;1333,0;70;18610,0;24010,0;32360,0;13750,0;12860,0;17072,0;19944,0;22238,0;26494,0;30184,0;34510,0;43456,0;3,4;4,0;0,3;69,9;62,0;2,1;5,9;25,5;4,6
18181;Plou;205,0;515,0;339,2;;;22207,0;;;;;;;;;;;;;;;;;;;
18182;Poisieux;101,0;230,0;155,7;;;20067,0;;;;;;;;;;;;;;;;;;;
18183;Le Pondy;71,0;150,0;106,3;;;19890,0;;;;;;;;;;;;;;;;;;;
18184;Précy;134,0;286,0;199,5;;;18200,0;;;;;;;;;;;;;;;;;;;
18185;Presly;107,0;248,0;168,9;;;18676,0;;;;;;;;;;;;;;;;;;;
18186;Preuilly;199,0;449,0;309,6;;;21596,0;;;;;;;;;;;;;;;;;;;
18187;Préveranges;280,0;522,5;393,1;;;16102,0;;;;;;;;;;;;;;;;;;;
18188;Primelles;103,0;230,0;159,1;;;18449,0;;;;;;;;;;;;;;;;;;;
18189;Quantilly;190,0;459,5;308,0;;;21818,0;;;;;;;;;;;;;;;;;;;
18190;Quincy;354,0;885,0;587,1;;;20424,0;;;;;;;;;;;;;;;;;;;
18191;Raymond;71,0;192,5;120,7;;;14658,0;;;;;;;;;;;;;;;;;;;
18192;Reigny;108,0;226,5;161,2;;;17114,0;;;;;;;;;;;;;;;;;;;
18193;Rezay;90,0;192,0;137,4;;;17661,0;;;;;;;;;;;;;;;;;;;
18194;Rians;422,0;1029,0;691,1;;;19449,0;;;;;;;;;;;;;;;;;;;
18195;Sagonne;82,0;180,0;126,6;;;18712,0;;;;;;;;;;;;;;;;;;;
18196;Saint-Aignan-des-Noyers;43,0;100,0;68,5;;;14938,0;;;;;;;;;;;;;;;;;;;
18197;Saint-Amand-Montrond;4930,0;9295,0;6899,8;45;11440,0;17978,0;24602,0;13162,0;4808,0;9770,0;13038,0;15475,0;20188,0;22768,0;26694,0;33644,0;7,0;9,0;0,4;52,0;44,2;2,9;4,9;43,8;4,2
18198;Saint-Ambroix;162,0;383,0;262,3;;;20876,0;;;;;;;;;;;;;;;;;;;
18199;Saint-Baudel;132,0;274,0;195,0;;;18970,0;;;;;;;;;;;;;;;;;;;
18200;Saint-Bouize;138,0;297,0;208,9;;;19616,0;;;;;;;;;;;;;;;;;;;
18201;Saint-Caprais;284,0;786,0;500,8;;;22038,0;;;;;;;;;;;;;;;;;;;
18203;Saint-Christophe-le-Chaudry;45,0;101,0;70,4;;;14838,0;;;;;;;;;;;;;;;;;;;
18204;Saint-Denis-de-Palin;126,0;313,5;209,9;;;20744,0;;;;;;;;;;;;;;;;;;;
18205;Saint-Doulchard;4195,0;9530,0;6592,9;64;16788,0;23356,0;31552,0;14764,0;9884,0;14878,0;18334,0;20654,0;26324,0;29398,0;33990,0;43244,0;4,4;5,8;0,3;61,0;54,0;2,0;5,0;33,2;5,8
18206;Saint-Éloy-de-Gy;634,0;1593,0;1063,5;;;22770,0;;;;;;;;;;;;;;;;;;;
18207;Saint-Florent-sur-Cher;3045,0;6462,0;4557,2;51;13492,0;19154,0;25300,0;11808,0;7920,0;11928,0;14836,0;17076,0;21484,0;23848,0;27314,0;32686,0;4,1;5,3;0,3;58,0;53,2;2,5;2,3;38,9;3,1
18208;Sainte-Gemme-en-Sancerrois;199,0;427,5;299,9;;;21264,0;;;;;;;;;;;;;;;;;;;
18209;Saint-Georges-de-Poisieux;183,0;464,5;310,0;;;21182,0;;;;;;;;;;;;;;;;;;;
18210;Saint-Georges-sur-la-Prée;254,0;639,5;421,9;;;19252,0;;;;;;;;;;;;;;;;;;;
18211;Saint-Georges-sur-Moulon;293,0;731,0;487,7;;;21462,0;;;;;;;;;;;;;;;;;;;
18212;Saint-Germain-des-Bois;236,0;607,0;399,6;;;20770,0;;;;;;;;;;;;;;;;;;;
18213;Saint-Germain-du-Puy;2204,0;4960,0;3436,0;54;13926,0;19724,0;26095,0;12169,0;8282,0;12416,0;15144,0;17528,0;21982,0;24442,0;28106,0;34080,0;4,1;5,3;0,3;59,7;53,2;2,9;3,7;37,1;3,2
18214;Saint-Hilaire-de-Court;272,0;616,0;427,4;;;20442,0;;;;;;;;;;;;;;;;;;;
18215;Saint-Hilaire-de-Gondilly;76,0;177,0;119,3;;;19446,0;;;;;;;;;;;;;;;;;;;
18216;Saint-Hilaire-en-Lignières;237,0;465,5;343,8;;;16624,0;;;;;;;;;;;;;;;;;;;
18217;Saint-Jeanvrin;78,0;157,0;113,3;;;19316,0;;;;;;;;;;;;;;;;;;;
18218;Saint-Just;263,0;654,0;435,1;;;21022,0;;;;;;;;;;;;;;;;;;;
18219;Saint-Laurent;190,0;497,5;322,9;;;20524,0;;;;;;;;;;;;;;;;;;;
18220;Saint-Léger-le-Petit;172,0;366,0;258,5;;;20526,0;;;;;;;;;;;;;;;;;;;
18221;Saint-Loup-des-Chaumes;128,0;306,5;205,5;;;19388,0;;;;;;;;;;;;;;;;;;;
18223;Saint-Martin-d'Auxigny;999,0;2411,5;1612,0;55;14674,0;20646,0;26778,0;12104,0;10138,0;13196,0;16082,0;18668,0;22736,0;25368,0;28424,0;35524,0;3,5;4,4;0,3;68,9;61,4;2,5;4,9;26,3;4,8
18224;Saint-Martin-des-Champs;157,0;315,0;228,4;;;20590,0;;;;;;;;;;;;;;;;;;;
18225;Saint-Maur;129,0;262,0;189,1;;;14556,0;;;;;;;;;;;;;;;;;;;
18226;Saint-Michel-de-Volangis;176,0;445,0;294,7;;;24240,0;;;;;;;;;;;;;;;;;;;
18227;Sainte-Montaine;79,0;166,0;118,5;;;19546,0;;;;;;;;;;;;;;;;;;;
18228;Saint-Outrille;109,0;215,0;156,8;;;20332,0;;;;;;;;;;;;;;;;;;;
18229;Saint-Palais;258,0;601,5;412,0;;;21374,0;;;;;;;;;;;;;;;;;;;
18230;Saint-Pierre-les-Bois;147,0;294,5;214,7;;;16780,0;;;;;;;;;;;;;;;;;;;
18231;Saint-Pierre-les-Étieux;297,0;696,5;480,8;;;19934,0;;;;;;;;;;;;;;;;;;;
18232;Saint-Priest-la-Marche;110,0;219,0;161,1;;;17784,0;;;;;;;;;;;;;;;;;;;
18233;Saint-Satur;717,0;1431,5;1041,6;;;20398,0;;;;;;;;;;;;;;;;;;;
18234;Saint-Saturnin;216,0;436,5;317,7;;;15668,0;;;;;;;;;;;;;;;;;;;
18235;Sainte-Solange;487,0;1135,5;779,4;;;20684,0;;;;;;;;;;;;;;;;;;;
18236;Saint-Symphorien;57,0;132,5;89,3;;;18546,0;;;;;;;;;;;;;;;;;;;
18237;Sainte-Thorette;207,0;491,0;334,8;;;22276,0;;;;;;;;;;;;;;;;;;;
18238;Saint-Vitte;64,0;120,0;89,0;;;15362,0;;;;;;;;;;;;;;;;;;;
